Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-06-19 14:45:00,USD,31.1800,31.8500,31.5050,31.6550
2026-06-19 14:45:00,HKD,3.8740,4.0780,3.9950,4.0650
2026-06-19 14:45:00,GBP,40.4800,42.6000,41.3750,42.0050
2026-06-19 14:45:00,AUD,21.7400,22.5200,21.9550,22.3000
2026-06-19 14:45:00,CAD,21.8500,22.7600,22.1800,22.5100
2026-06-19 14:45:00,SGD,23.8600,24.7700,24.3300,24.5500
2026-06-19 14:45:00,CHF,38.3100,39.5100,38.9200,39.3100
2026-06-19 14:45:00,JPY,0.1866,0.1994,0.1934,0.1984
2026-06-19 14:45:00,ZAR,,,1.8670,1.9570
2026-06-19 14:45:00,SEK,,,3.2300,3.3500
2026-06-19 14:45:00,NZD,17.6500,18.5000,17.9800,18.2800
2026-06-19 14:45:00,THB,0.8316,1.0216,0.9420,0.9880
2026-06-19 14:45:00,PHP,0.4540,0.5860,,
2026-06-19 14:45:00,IDR,0.0014,0.0021,,
2026-06-19 14:45:00,EUR,35.3000,36.6400,35.8150,36.4150
2026-06-19 14:45:00,KRW,0.0189,0.0228,,
2026-06-19 14:45:00,VND,0.0009,0.0014,,
2026-06-19 14:45:00,MYR,6.5910,8.1160,,
2026-06-19 14:45:00,CNY,4.5520,4.7140,4.6190,4.6790
