Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-04-11 05:31:00,USD,31.3300,32.0000,31.6550,31.8050
2026-04-11 05:31:00,HKD,3.8960,4.1000,4.0170,4.0870
2026-04-11 05:31:00,GBP,41.5300,43.6500,42.4250,43.0550
2026-04-11 05:31:00,AUD,22.0200,22.8000,22.2350,22.5800
2026-04-11 05:31:00,CAD,22.4400,23.3500,22.7700,23.1000
2026-04-11 05:31:00,SGD,24.3300,25.2400,24.8000,25.0200
2026-04-11 05:31:00,CHF,39.4000,40.6000,40.0100,40.4000
2026-04-11 05:31:00,JPY,0.1900,0.2028,0.1968,0.2018
2026-04-11 05:31:00,ZAR,,,1.8890,1.9790
2026-04-11 05:31:00,SEK,,,3.3700,3.4900
2026-04-11 05:31:00,NZD,18.0400,18.8900,18.3700,18.6700
2026-04-11 05:31:00,THB,0.8622,1.0522,0.9726,1.0186
2026-04-11 05:31:00,PHP,0.4635,0.5955,,
2026-04-11 05:31:00,IDR,0.0015,0.0022,,
2026-04-11 05:31:00,EUR,36.3800,37.7200,36.8950,37.4950
2026-04-11 05:31:00,KRW,0.0196,0.0235,,
2026-04-11 05:31:00,VND,0.0010,0.0014,,
2026-04-11 05:31:00,MYR,6.9770,8.5020,,
2026-04-11 05:31:00,CNY,4.5530,4.7150,4.6200,4.6800
