Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-04-28 19:40:00,USD,31.1200,31.7900,31.4450,31.5950
2026-04-28 19:40:00,HKD,3.8670,4.0710,3.9880,4.0580
2026-04-28 19:40:00,GBP,41.2900,43.4100,42.1850,42.8150
2026-04-28 19:40:00,AUD,22.1700,22.9500,22.3850,22.7300
2026-04-28 19:40:00,CAD,22.5800,23.4900,22.9100,23.2400
2026-04-28 19:40:00,SGD,24.0900,25.0000,24.5600,24.7800
2026-04-28 19:40:00,CHF,39.0900,40.2900,39.7000,40.0900
2026-04-28 19:40:00,JPY,0.1882,0.2010,0.1950,0.2000
2026-04-28 19:40:00,ZAR,,,1.8550,1.9450
2026-04-28 19:40:00,SEK,,,3.3400,3.4600
2026-04-28 19:40:00,NZD,18.0400,18.8900,18.3700,18.6700
2026-04-28 19:40:00,THB,0.8405,1.0305,0.9509,0.9969
2026-04-28 19:40:00,PHP,0.4483,0.5803,,
2026-04-28 19:40:00,IDR,0.0015,0.0022,,
2026-04-28 19:40:00,EUR,36.0600,37.4000,36.5750,37.1750
2026-04-28 19:40:00,KRW,0.0196,0.0235,,
2026-04-28 19:40:00,VND,0.0009,0.0014,,
2026-04-28 19:40:00,MYR,6.9510,8.4760,,
2026-04-28 19:40:00,CNY,4.5140,4.6760,4.5810,4.6410
