Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-09-21 19:40:00,USD,31.3600,32.0300,31.6850,31.8350
2026-09-21 19:40:00,HKD,3.8930,4.0970,4.0140,4.0840
2026-09-21 19:40:00,GBP,41.3200,43.4400,42.2150,42.8450
2026-09-21 19:40:00,AUD,22.2800,23.0600,22.4950,22.8400
2026-09-21 19:40:00,CAD,22.1900,23.1000,22.5200,22.8500
2026-09-21 19:40:00,SGD,24.3200,25.2300,24.7900,25.0100
2026-09-21 19:40:00,CHF,37.8500,39.0500,38.4600,38.8500
2026-09-21 19:40:00,JPY,0.1928,0.2056,0.1996,0.2046
2026-09-21 19:40:00,ZAR,,,1.9080,1.9980
2026-09-21 19:40:00,SEK,,,3.1800,3.3000
2026-09-21 19:40:00,NZD,17.7300,18.5800,18.0600,18.3600
2026-09-21 19:40:00,THB,0.8265,1.0165,0.9369,0.9829
2026-09-21 19:40:00,PHP,0.4398,0.5718,,
2026-09-21 19:40:00,IDR,0.0014,0.0021,,
2026-09-21 19:40:00,EUR,35.6500,36.9900,36.1650,36.7650
2026-09-21 19:40:00,KRW,0.0214,0.0253,,
2026-09-21 19:40:00,VND,0.0010,0.0014,,
2026-09-21 19:40:00,MYR,6.7650,8.2900,,
2026-09-21 19:40:00,CNY,4.6490,4.8110,4.7160,4.7760
