Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-05-20 09:55:00,USD,31.2800,31.9500,31.6300,31.7300
2026-05-20 09:55:00,HKD,3.8880,4.0920,4.0140,4.0740
2026-05-20 09:55:00,GBP,41.2200,43.3400,42.2300,42.6300
2026-05-20 09:55:00,AUD,22.0900,22.8700,22.3800,22.5800
2026-05-20 09:55:00,CAD,22.5300,23.4400,22.9300,23.1300
2026-05-20 09:55:00,SGD,24.1300,25.0400,24.6200,24.8000
2026-05-20 09:55:00,CHF,39.3000,40.5000,39.9800,40.2300
2026-05-20 09:55:00,JPY,0.1900,0.2028,0.1973,0.2013
2026-05-20 09:55:00,ZAR,,,1.8550,1.9350
2026-05-20 09:55:00,SEK,,,3.3200,3.4200
2026-05-20 09:55:00,NZD,17.9700,18.8200,18.3500,18.5500
2026-05-20 09:55:00,THB,0.8392,1.0292,0.9526,0.9926
2026-05-20 09:55:00,PHP,0.4474,0.5794,,
2026-05-20 09:55:00,IDR,0.0014,0.0021,,
2026-05-20 09:55:00,EUR,35.9300,37.2700,36.5500,36.9500
2026-05-20 09:55:00,KRW,0.0193,0.0232,,
2026-05-20 09:55:00,VND,0.0010,0.0014,,
2026-05-20 09:55:00,MYR,6.9340,8.4590,,
2026-05-20 09:55:00,CNY,4.5510,4.7130,4.6230,4.6730
