Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-09-24 16:41:00,USD,31.3800,32.0500,31.7050,31.8550
2026-09-24 16:41:00,HKD,3.8970,4.1010,4.0180,4.0880
2026-09-24 16:41:00,GBP,40.9100,43.0300,41.8050,42.4350
2026-09-24 16:41:00,AUD,21.9700,22.7500,22.1850,22.5300
2026-09-24 16:41:00,CAD,22.0500,22.9600,22.3800,22.7100
2026-09-24 16:41:00,SGD,24.2600,25.1700,24.7300,24.9500
2026-09-24 16:41:00,CHF,37.6100,38.8100,38.2200,38.6100
2026-09-24 16:41:00,JPY,0.1915,0.2043,0.1983,0.2033
2026-09-24 16:41:00,ZAR,,,1.8910,1.9810
2026-09-24 16:41:00,SEK,,,3.1500,3.2700
2026-09-24 16:41:00,NZD,17.5600,18.4100,17.8900,18.1900
2026-09-24 16:41:00,THB,0.8218,1.0118,0.9322,0.9782
2026-09-24 16:41:00,PHP,0.4404,0.5724,,
2026-09-24 16:41:00,IDR,0.0014,0.0021,,
2026-09-24 16:41:00,EUR,35.3900,36.7300,35.9050,36.5050
2026-09-24 16:41:00,KRW,0.0214,0.0253,,
2026-09-24 16:41:00,VND,0.0010,0.0014,,
2026-09-24 16:41:00,MYR,6.7600,8.2850,,
2026-09-24 16:41:00,CNY,4.6370,4.7990,4.7040,4.7640
