Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-06-03 16:40:00,USD,31.0250,31.6950,31.3500,31.5000
2026-06-03 16:40:00,HKD,3.8550,4.0590,3.9760,4.0460
2026-06-03 16:40:00,GBP,41.0800,43.2000,41.9750,42.6050
2026-06-03 16:40:00,AUD,22.1300,22.9100,22.3450,22.6900
2026-06-03 16:40:00,CAD,22.2000,23.1100,22.5300,22.8600
2026-06-03 16:40:00,SGD,23.9400,24.8500,24.4100,24.6300
2026-06-03 16:40:00,CHF,39.0000,40.2000,39.6100,40.0000
2026-06-03 16:40:00,JPY,0.1876,0.2004,0.1944,0.1994
2026-06-03 16:40:00,ZAR,,,1.8820,1.9720
2026-06-03 16:40:00,SEK,,,3.3000,3.4200
2026-06-03 16:40:00,NZD,18.0500,18.9000,18.3800,18.6800
2026-06-03 16:40:00,THB,0.8305,1.0205,0.9409,0.9869
2026-06-03 16:40:00,PHP,0.4427,0.5747,,
2026-06-03 16:40:00,IDR,0.0014,0.0021,,
2026-06-03 16:40:00,EUR,35.6900,37.0300,36.2050,36.8050
2026-06-03 16:40:00,KRW,0.0188,0.0227,,
2026-06-03 16:40:00,VND,0.0009,0.0014,,
2026-06-03 16:40:00,MYR,6.8450,8.3700,,
2026-06-03 16:40:00,CNY,4.5430,4.7050,4.6100,4.6700
