Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-09-23 22:41:00,USD,31.3000,31.9700,31.6250,31.7750
2026-09-23 22:41:00,HKD,3.8860,4.0900,4.0070,4.0770
2026-09-23 22:41:00,GBP,40.8300,42.9500,41.7250,42.3550
2026-09-23 22:41:00,AUD,21.9300,22.7100,22.1450,22.4900
2026-09-23 22:41:00,CAD,22.0000,22.9100,22.3300,22.6600
2026-09-23 22:41:00,SGD,24.1900,25.1000,24.6600,24.8800
2026-09-23 22:41:00,CHF,37.6500,38.8500,38.2600,38.6500
2026-09-23 22:41:00,JPY,0.1911,0.2039,0.1979,0.2029
2026-09-23 22:41:00,ZAR,,,1.8900,1.9800
2026-09-23 22:41:00,SEK,,,3.1500,3.2700
2026-09-23 22:41:00,NZD,17.5100,18.3600,17.8400,18.1400
2026-09-23 22:41:00,THB,0.8201,1.0101,0.9305,0.9765
2026-09-23 22:41:00,PHP,0.4396,0.5716,,
2026-09-23 22:41:00,IDR,0.0014,0.0021,,
2026-09-23 22:41:00,EUR,35.3000,36.6400,35.8150,36.4150
2026-09-23 22:41:00,KRW,0.0215,0.0254,,
2026-09-23 22:41:00,VND,0.0010,0.0014,,
2026-09-23 22:41:00,MYR,6.7460,8.2710,,
2026-09-23 22:41:00,CNY,4.6270,4.7890,4.6940,4.7540
