Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-03-04 19:41:00,USD,31.2950,31.9650,31.6200,31.7700
2026-03-04 19:41:00,HKD,3.8990,4.1030,4.0200,4.0900
2026-03-04 19:41:00,GBP,41.2600,43.3800,42.1550,42.7850
2026-03-04 19:41:00,AUD,21.9700,22.7500,22.1850,22.5300
2026-03-04 19:41:00,CAD,22.7100,23.6200,23.0400,23.3700
2026-03-04 19:41:00,SGD,24.2900,25.2000,24.7600,24.9800
2026-03-04 19:41:00,CHF,39.7800,40.9800,40.3900,40.7800
2026-03-04 19:41:00,JPY,0.1925,0.2053,0.1993,0.2043
2026-03-04 19:41:00,ZAR,,,1.8950,1.9850
2026-03-04 19:41:00,SEK,,,3.3900,3.5100
2026-03-04 19:41:00,NZD,18.2800,19.1300,18.6100,18.9100
2026-03-04 19:41:00,THB,0.8774,1.0674,0.9878,1.0338
2026-03-04 19:41:00,PHP,0.4774,0.6094,,
2026-03-04 19:41:00,IDR,0.0015,0.0022,,
2026-03-04 19:41:00,EUR,36.0800,37.4200,36.5950,37.1950
2026-03-04 19:41:00,KRW,0.0199,0.0238,,
2026-03-04 19:41:00,VND,0.0010,0.0014,,
2026-03-04 19:41:00,MYR,7.0160,8.5410,,
2026-03-04 19:41:00,CNY,4.4970,4.6590,4.5640,4.6240
