Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-04-20 16:40:00,USD,31.1250,31.7950,31.4500,31.6000
2026-04-20 16:40:00,HKD,3.8690,4.0730,3.9900,4.0600
2026-04-20 16:40:00,GBP,41.3600,43.4800,42.2550,42.8850
2026-04-20 16:40:00,AUD,22.1500,22.9300,22.3650,22.7100
2026-04-20 16:40:00,CAD,22.5400,23.4500,22.8700,23.2000
2026-04-20 16:40:00,SGD,24.2000,25.1100,24.6700,24.8900
2026-04-20 16:40:00,CHF,39.5000,40.7000,40.1100,40.5000
2026-04-20 16:40:00,JPY,0.1891,0.2019,0.1959,0.2009
2026-04-20 16:40:00,ZAR,,,1.8770,1.9670
2026-04-20 16:40:00,SEK,,,3.3800,3.5000
2026-04-20 16:40:00,NZD,18.0200,18.8700,18.3500,18.6500
2026-04-20 16:40:00,THB,0.8533,1.0433,0.9637,1.0097
2026-04-20 16:40:00,PHP,0.4599,0.5919,,
2026-04-20 16:40:00,IDR,0.0015,0.0022,,
2026-04-20 16:40:00,EUR,36.2700,37.6100,36.7850,37.3850
2026-04-20 16:40:00,KRW,0.0197,0.0236,,
2026-04-20 16:40:00,VND,0.0009,0.0014,,
2026-04-20 16:40:00,MYR,6.9470,8.4720,,
2026-04-20 16:40:00,CNY,4.5270,4.6890,4.5940,4.6540
