Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-03-21 04:22:00,USD,31.5700,32.2400,31.8950,32.0450
2026-03-21 04:22:00,HKD,3.9230,4.1270,4.0440,4.1140
2026-03-21 04:22:00,GBP,41.4600,43.5800,42.3550,42.9850
2026-03-21 04:22:00,AUD,22.2100,22.9900,22.4250,22.7700
2026-03-21 04:22:00,CAD,22.8200,23.7300,23.1500,23.4800
2026-03-21 04:22:00,SGD,24.3600,25.2700,24.8300,25.0500
2026-03-21 04:22:00,CHF,39.7600,40.9600,40.3700,40.7600
2026-03-21 04:22:00,JPY,0.1915,0.2043,0.1983,0.2033
2026-03-21 04:22:00,ZAR,,,1.8340,1.9240
2026-03-21 04:22:00,SEK,,,3.3700,3.4900
2026-03-21 04:22:00,NZD,18.2100,19.0600,18.5400,18.8400
2026-03-21 04:22:00,THB,0.8454,1.0354,0.9558,1.0018
2026-03-21 04:22:00,PHP,0.4683,0.6003,,
2026-03-21 04:22:00,IDR,0.0015,0.0022,,
2026-03-21 04:22:00,EUR,36.1600,37.5000,36.6750,37.2750
2026-03-21 04:22:00,KRW,0.0195,0.0234,,
2026-03-21 04:22:00,VND,0.0010,0.0014,,
2026-03-21 04:22:00,MYR,7.0900,8.6150,,
2026-03-21 04:22:00,CNY,4.5340,4.6960,4.6010,4.6610
