Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-03-27 04:41:00,USD,31.4750,32.1450,31.8000,31.9500
2026-03-27 04:41:00,HKD,3.9180,4.1220,4.0390,4.1090
2026-03-27 04:41:00,GBP,41.3900,43.5100,42.2850,42.9150
2026-03-27 04:41:00,AUD,21.7200,22.5000,21.9350,22.2800
2026-03-27 04:41:00,CAD,22.5200,23.4300,22.8500,23.1800
2026-03-27 04:41:00,SGD,24.2300,25.1400,24.7000,24.9200
2026-03-27 04:41:00,CHF,39.4000,40.6000,40.0100,40.4000
2026-03-27 04:41:00,JPY,0.1905,0.2033,0.1973,0.2023
2026-03-27 04:41:00,ZAR,,,1.8280,1.9180
2026-03-27 04:41:00,SEK,,,3.3300,3.4500
2026-03-27 04:41:00,NZD,17.9800,18.8300,18.3100,18.6100
2026-03-27 04:41:00,THB,0.8433,1.0333,0.9537,0.9997
2026-03-27 04:41:00,PHP,0.4640,0.5960,,
2026-03-27 04:41:00,IDR,0.0015,0.0022,,
2026-03-27 04:41:00,EUR,36.0400,37.3800,36.5550,37.1550
2026-03-27 04:41:00,KRW,0.0194,0.0233,,
2026-03-27 04:41:00,VND,0.0010,0.0014,,
2026-03-27 04:41:00,MYR,6.9580,8.4830,,
2026-03-27 04:41:00,CNY,4.5100,4.6720,4.5770,4.6370
