Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-05-04 05:51:00,USD,31.2500,31.9200,31.5750,31.7250
2026-05-04 05:51:00,HKD,3.8840,4.0880,4.0050,4.0750
2026-05-04 05:51:00,GBP,41.8600,43.9800,42.7550,43.3850
2026-05-04 05:51:00,AUD,22.4600,23.2400,22.6750,23.0200
2026-05-04 05:51:00,CAD,22.8000,23.7100,23.1300,23.4600
2026-05-04 05:51:00,SGD,24.2800,25.1900,24.7500,24.9700
2026-05-04 05:51:00,CHF,39.7500,40.9500,40.3600,40.7500
2026-05-04 05:51:00,JPY,0.1928,0.2056,0.1996,0.2046
2026-05-04 05:51:00,ZAR,,,1.8560,1.9460
2026-05-04 05:51:00,SEK,,,3.3800,3.5000
2026-05-04 05:51:00,NZD,18.2400,19.0900,18.5700,18.8700
2026-05-04 05:51:00,THB,0.8470,1.0370,0.9574,1.0034
2026-05-04 05:51:00,PHP,0.4500,0.5820,,
2026-05-04 05:51:00,IDR,0.0015,0.0022,,
2026-05-04 05:51:00,EUR,36.3800,37.7200,36.8950,37.4950
2026-05-04 05:51:00,KRW,0.0198,0.0237,,
2026-05-04 05:51:00,VND,0.0010,0.0014,,
2026-05-04 05:51:00,MYR,6.9470,8.4720,,
2026-05-04 05:51:00,CNY,4.5400,4.7020,4.6070,4.6670
