Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-03-19 16:42:00,USD,31.5550,32.2250,31.8800,32.0300
2026-03-19 16:42:00,HKD,3.9220,4.1260,4.0430,4.1130
2026-03-19 16:42:00,GBP,41.1500,43.2700,42.0450,42.6750
2026-03-19 16:42:00,AUD,22.1000,22.8800,22.3150,22.6600
2026-03-19 16:42:00,CAD,22.7700,23.6800,23.1000,23.4300
2026-03-19 16:42:00,SGD,24.3300,25.2400,24.8000,25.0200
2026-03-19 16:42:00,CHF,39.4800,40.6800,40.0900,40.4800
2026-03-19 16:42:00,JPY,0.1913,0.2041,0.1981,0.2031
2026-03-19 16:42:00,ZAR,,,1.8370,1.9270
2026-03-19 16:42:00,SEK,,,3.3400,3.4600
2026-03-19 16:42:00,NZD,18.1000,18.9500,18.4300,18.7300
2026-03-19 16:42:00,THB,0.8456,1.0356,0.9560,1.0020
2026-03-19 16:42:00,PHP,0.4658,0.5978,,
2026-03-19 16:42:00,IDR,0.0015,0.0022,,
2026-03-19 16:42:00,EUR,35.7700,37.1100,36.2850,36.8850
2026-03-19 16:42:00,KRW,0.0196,0.0235,,
2026-03-19 16:42:00,VND,0.0010,0.0014,,
2026-03-19 16:42:00,MYR,7.0880,8.6130,,
2026-03-19 16:42:00,CNY,4.5320,4.6940,4.5990,4.6590
