Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-05-05 10:58:00,USD,31.2200,31.8900,31.5700,31.6700
2026-05-05 10:58:00,HKD,3.8790,4.0830,4.0050,4.0650
2026-05-05 10:58:00,GBP,41.5800,43.7000,42.5900,42.9900
2026-05-05 10:58:00,AUD,22.2500,23.0300,22.5400,22.7400
2026-05-05 10:58:00,CAD,22.7200,23.6300,23.1200,23.3200
2026-05-05 10:58:00,SGD,24.1900,25.1000,24.6800,24.8600
2026-05-05 10:58:00,CHF,39.5100,40.7100,40.1900,40.4400
2026-05-05 10:58:00,JPY,0.1919,0.2047,0.1992,0.2032
2026-05-05 10:58:00,ZAR,,,1.8420,1.9220
2026-05-05 10:58:00,SEK,,,3.3500,3.4500
2026-05-05 10:58:00,NZD,18.0800,18.9300,18.4600,18.6600
2026-05-05 10:58:00,THB,0.8372,1.0272,0.9506,0.9906
2026-05-05 10:58:00,PHP,0.4465,0.5785,,
2026-05-05 10:58:00,IDR,0.0014,0.0021,,
2026-05-05 10:58:00,EUR,36.1400,37.4800,36.7600,37.1600
2026-05-05 10:58:00,KRW,0.0197,0.0236,,
2026-05-05 10:58:00,VND,0.0010,0.0014,,
2026-05-05 10:58:00,MYR,6.9540,8.4790,,
2026-05-05 10:58:00,CNY,4.5310,4.6930,4.6030,4.6530
