Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-09-24 02:41:00,USD,31.3000,31.9700,31.6250,31.7750
2026-09-24 02:41:00,HKD,3.8860,4.0900,4.0070,4.0770
2026-09-24 02:41:00,GBP,40.8000,42.9200,41.6950,42.3250
2026-09-24 02:41:00,AUD,21.9400,22.7200,22.1550,22.5000
2026-09-24 02:41:00,CAD,22.0000,22.9100,22.3300,22.6600
2026-09-24 02:41:00,SGD,24.2000,25.1100,24.6700,24.8900
2026-09-24 02:41:00,CHF,37.6400,38.8400,38.2500,38.6400
2026-09-24 02:41:00,JPY,0.1911,0.2039,0.1979,0.2029
2026-09-24 02:41:00,ZAR,,,1.8900,1.9800
2026-09-24 02:41:00,SEK,,,3.1400,3.2600
2026-09-24 02:41:00,NZD,17.5100,18.3600,17.8400,18.1400
2026-09-24 02:41:00,THB,0.8197,1.0097,0.9301,0.9761
2026-09-24 02:41:00,PHP,0.4393,0.5713,,
2026-09-24 02:41:00,IDR,0.0014,0.0021,,
2026-09-24 02:41:00,EUR,35.2800,36.6200,35.7950,36.3950
2026-09-24 02:41:00,KRW,0.0215,0.0254,,
2026-09-24 02:41:00,VND,0.0010,0.0014,,
2026-09-24 02:41:00,MYR,6.7460,8.2710,,
2026-09-24 02:41:00,CNY,4.6270,4.7890,4.6940,4.7540
