Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-05-04 11:59:00,USD,31.2800,31.9500,31.6300,31.7300
2026-05-04 11:59:00,HKD,3.8870,4.0910,4.0130,4.0730
2026-05-04 11:59:00,GBP,41.8800,44.0000,42.8900,43.2900
2026-05-04 11:59:00,AUD,22.4600,23.2400,22.7500,22.9500
2026-05-04 11:59:00,CAD,22.8200,23.7300,23.2200,23.4200
2026-05-04 11:59:00,SGD,24.3200,25.2300,24.8100,24.9900
2026-05-04 11:59:00,CHF,39.7800,40.9800,40.4600,40.7100
2026-05-04 11:59:00,JPY,0.1935,0.2063,0.2008,0.2048
2026-05-04 11:59:00,ZAR,,,1.8700,1.9500
2026-05-04 11:59:00,SEK,,,3.4000,3.5000
2026-05-04 11:59:00,NZD,18.2900,19.1400,18.6700,18.8700
2026-05-04 11:59:00,THB,0.8480,1.0380,0.9614,1.0014
2026-05-04 11:59:00,PHP,0.4490,0.5810,,
2026-05-04 11:59:00,IDR,0.0015,0.0022,,
2026-05-04 11:59:00,EUR,36.3700,37.7100,36.9900,37.3900
2026-05-04 11:59:00,KRW,0.0198,0.0237,,
2026-05-04 11:59:00,VND,0.0010,0.0014,,
2026-05-04 11:59:00,MYR,6.9830,8.5080,,
2026-05-04 11:59:00,CNY,4.5470,4.7090,4.6190,4.6690
