Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-04-27 12:51:00,USD,31.0050,31.6750,31.3550,31.4550
2026-04-27 12:51:00,HKD,3.8510,4.0550,3.9770,4.0370
2026-04-27 12:51:00,GBP,41.3300,43.4500,42.3400,42.7400
2026-04-27 12:51:00,AUD,22.1100,22.8900,22.4000,22.6000
2026-04-27 12:51:00,CAD,22.4900,23.4000,22.8900,23.0900
2026-04-27 12:51:00,SGD,24.0600,24.9700,24.5500,24.7300
2026-04-27 12:51:00,CHF,39.2000,40.4000,39.8800,40.1300
2026-04-27 12:51:00,JPY,0.1880,0.2008,0.1953,0.1993
2026-04-27 12:51:00,ZAR,,,1.8620,1.9420
2026-04-27 12:51:00,SEK,,,3.3600,3.4600
2026-04-27 12:51:00,NZD,18.0100,18.8600,18.3900,18.5900
2026-04-27 12:51:00,THB,0.8435,1.0335,0.9569,0.9969
2026-04-27 12:51:00,PHP,0.4518,0.5838,,
2026-04-27 12:51:00,IDR,0.0015,0.0022,,
2026-04-27 12:51:00,EUR,36.0100,37.3500,36.6300,37.0300
2026-04-27 12:51:00,KRW,0.0196,0.0235,,
2026-04-27 12:51:00,VND,0.0010,0.0014,,
2026-04-27 12:51:00,MYR,6.9200,8.4450,,
2026-04-27 12:51:00,CNY,4.5010,4.6630,4.5730,4.6230
