Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-03-18 12:52:00,USD,31.4450,32.1150,31.7950,31.8950
2026-03-18 12:52:00,HKD,3.9060,4.1100,4.0320,4.0920
2026-03-18 12:52:00,GBP,41.3600,43.4800,42.3700,42.7700
2026-03-18 12:52:00,AUD,22.2600,23.0400,22.5500,22.7500
2026-03-18 12:52:00,CAD,22.7500,23.6600,23.1500,23.3500
2026-03-18 12:52:00,SGD,24.3800,25.2900,24.8700,25.0500
2026-03-18 12:52:00,CHF,39.7400,40.9400,40.4200,40.6700
2026-03-18 12:52:00,JPY,0.1913,0.2041,0.1986,0.2026
2026-03-18 12:52:00,ZAR,,,1.8720,1.9520
2026-03-18 12:52:00,SEK,,,3.3900,3.4900
2026-03-18 12:52:00,NZD,18.2000,19.0500,18.5800,18.7800
2026-03-18 12:52:00,THB,0.8569,1.0469,0.9703,1.0103
2026-03-18 12:52:00,PHP,0.4687,0.6007,,
2026-03-18 12:52:00,IDR,0.0015,0.0022,,
2026-03-18 12:52:00,EUR,35.9400,37.2800,36.5600,36.9600
2026-03-18 12:52:00,KRW,0.0197,0.0236,,
2026-03-18 12:52:00,VND,0.0010,0.0014,,
2026-03-18 12:52:00,MYR,7.1170,8.6420,,
2026-03-18 12:52:00,CNY,4.5300,4.6920,4.6020,4.6520
