Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-05-05 14:57:00,USD,31.2200,31.8900,31.5700,31.6700
2026-05-05 14:57:00,HKD,3.8790,4.0830,4.0050,4.0650
2026-05-05 14:57:00,GBP,41.6000,43.7200,42.6100,43.0100
2026-05-05 14:57:00,AUD,22.2000,22.9800,22.4900,22.6900
2026-05-05 14:57:00,CAD,22.7200,23.6300,23.1200,23.3200
2026-05-05 14:57:00,SGD,24.1800,25.0900,24.6700,24.8500
2026-05-05 14:57:00,CHF,39.5000,40.7000,40.1800,40.4300
2026-05-05 14:57:00,JPY,0.1919,0.2047,0.1992,0.2032
2026-05-05 14:57:00,ZAR,,,1.8440,1.9240
2026-05-05 14:57:00,SEK,,,3.3600,3.4600
2026-05-05 14:57:00,NZD,18.1100,18.9600,18.4900,18.6900
2026-05-05 14:57:00,THB,0.8366,1.0266,0.9500,0.9900
2026-05-05 14:57:00,PHP,0.4470,0.5790,,
2026-05-05 14:57:00,IDR,0.0014,0.0021,,
2026-05-05 14:57:00,EUR,36.1300,37.4700,36.7500,37.1500
2026-05-05 14:57:00,KRW,0.0197,0.0236,,
2026-05-05 14:57:00,VND,0.0010,0.0014,,
2026-05-05 14:57:00,MYR,6.9520,8.4770,,
2026-05-05 14:57:00,CNY,4.5300,4.6920,4.6020,4.6520
