Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-03-18 17:41:00,USD,31.4400,32.1100,31.7650,31.9150
2026-03-18 17:41:00,HKD,3.9060,4.1100,4.0270,4.0970
2026-03-18 17:41:00,GBP,41.3400,43.4600,42.2350,42.8650
2026-03-18 17:41:00,AUD,22.2600,23.0400,22.4750,22.8200
2026-03-18 17:41:00,CAD,22.7700,23.6800,23.1000,23.4300
2026-03-18 17:41:00,SGD,24.3600,25.2700,24.8300,25.0500
2026-03-18 17:41:00,CHF,39.6900,40.8900,40.3000,40.6900
2026-03-18 17:41:00,JPY,0.1912,0.2040,0.1980,0.2030
2026-03-18 17:41:00,ZAR,,,1.8740,1.9640
2026-03-18 17:41:00,SEK,,,3.3700,3.4900
2026-03-18 17:41:00,NZD,18.1900,19.0400,18.5200,18.8200
2026-03-18 17:41:00,THB,0.8550,1.0450,0.9654,1.0114
2026-03-18 17:41:00,PHP,0.4689,0.6009,,
2026-03-18 17:41:00,IDR,0.0015,0.0022,,
2026-03-18 17:41:00,EUR,35.9100,37.2500,36.4250,37.0250
2026-03-18 17:41:00,KRW,0.0196,0.0235,,
2026-03-18 17:41:00,VND,0.0010,0.0014,,
2026-03-18 17:41:00,MYR,7.1100,8.6350,,
2026-03-18 17:41:00,CNY,4.5370,4.6990,4.6040,4.6640
