Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-04-02 15:58:00,USD,31.6000,32.2700,31.9500,32.0500
2026-04-02 15:58:00,HKD,3.9270,4.1310,4.0530,4.1130
2026-04-02 15:58:00,GBP,41.1000,43.2200,42.1100,42.5100
2026-04-02 15:58:00,AUD,21.6300,22.4100,21.9200,22.1200
2026-04-02 15:58:00,CAD,22.5100,23.4200,22.9100,23.1100
2026-04-02 15:58:00,SGD,24.3000,25.2100,24.7900,24.9700
2026-04-02 15:58:00,CHF,39.2400,40.4400,39.9200,40.1700
2026-04-02 15:58:00,JPY,0.1913,0.2041,0.1986,0.2026
2026-04-02 15:58:00,ZAR,,,1.8470,1.9270
2026-04-02 15:58:00,SEK,,,3.3200,3.4200
2026-04-02 15:58:00,NZD,17.8200,18.6700,18.2000,18.4000
2026-04-02 15:58:00,THB,0.8507,1.0407,0.9641,1.0041
2026-04-02 15:58:00,PHP,0.4623,0.5943,,
2026-04-02 15:58:00,IDR,0.0015,0.0022,,
2026-04-02 15:58:00,EUR,36.0900,37.4300,36.7100,37.1100
2026-04-02 15:58:00,KRW,0.0194,0.0233,,
2026-04-02 15:58:00,VND,0.0010,0.0014,,
2026-04-02 15:58:00,MYR,6.8990,8.4240,,
2026-04-02 15:58:00,CNY,4.5440,4.7060,4.6160,4.6660
