Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-03-11 20:42:00,USD,31.3300,32.0000,31.6550,31.8050
2026-03-11 20:42:00,HKD,3.8980,4.1020,4.0190,4.0890
2026-03-11 20:42:00,GBP,41.3800,43.5000,42.2750,42.9050
2026-03-11 20:42:00,AUD,22.3100,23.0900,22.5250,22.8700
2026-03-11 20:42:00,CAD,22.8800,23.7900,23.2100,23.5400
2026-03-11 20:42:00,SGD,24.3500,25.2600,24.8200,25.0400
2026-03-11 20:42:00,CHF,39.9300,41.1300,40.5400,40.9300
2026-03-11 20:42:00,JPY,0.1910,0.2038,0.1978,0.2028
2026-03-11 20:42:00,ZAR,,,1.8890,1.9790
2026-03-11 20:42:00,SEK,,,3.3900,3.5100
2026-03-11 20:42:00,NZD,18.3000,19.1500,18.6300,18.9300
2026-03-11 20:42:00,THB,0.8714,1.0614,0.9818,1.0278
2026-03-11 20:42:00,PHP,0.4700,0.6020,,
2026-03-11 20:42:00,IDR,0.0015,0.0022,,
2026-03-11 20:42:00,EUR,35.9900,37.3300,36.5050,37.1050
2026-03-11 20:42:00,KRW,0.0198,0.0237,,
2026-03-11 20:42:00,VND,0.0010,0.0014,,
2026-03-11 20:42:00,MYR,7.0770,8.6020,,
2026-03-11 20:42:00,CNY,4.5200,4.6820,4.5870,4.6470
