Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-04-08 21:42:00,USD,31.3650,32.0350,31.6900,31.8400
2026-04-08 21:42:00,HKD,3.9000,4.1040,4.0210,4.0910
2026-04-08 21:42:00,GBP,41.5200,43.6400,42.4150,43.0450
2026-04-08 21:42:00,AUD,22.0200,22.8000,22.2350,22.5800
2026-04-08 21:42:00,CAD,22.4300,23.3400,22.7600,23.0900
2026-04-08 21:42:00,SGD,24.3700,25.2800,24.8400,25.0600
2026-04-08 21:42:00,CHF,39.4300,40.6300,40.0400,40.4300
2026-04-08 21:42:00,JPY,0.1916,0.2044,0.1984,0.2034
2026-04-08 21:42:00,ZAR,,,1.8990,1.9890
2026-04-08 21:42:00,SEK,,,3.3900,3.5100
2026-04-08 21:42:00,NZD,18.0600,18.9100,18.3900,18.6900
2026-04-08 21:42:00,THB,0.8653,1.0553,0.9757,1.0217
2026-04-08 21:42:00,PHP,0.4685,0.6005,,
2026-04-08 21:42:00,IDR,0.0015,0.0022,,
2026-04-08 21:42:00,EUR,36.3300,37.6700,36.8450,37.4450
2026-04-08 21:42:00,KRW,0.0198,0.0237,,
2026-04-08 21:42:00,VND,0.0010,0.0014,,
2026-04-08 21:42:00,MYR,6.9640,8.4890,,
2026-04-08 21:42:00,CNY,4.5570,4.7190,4.6240,4.6840
