Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-04-01 04:23:00,USD,31.5900,32.2600,31.9150,32.0650
2026-04-01 04:23:00,HKD,3.9250,4.1290,4.0460,4.1160
2026-04-01 04:23:00,GBP,41.0500,43.1700,41.9450,42.5750
2026-04-01 04:23:00,AUD,21.6900,22.4700,21.9050,22.2500
2026-04-01 04:23:00,CAD,22.4900,23.4000,22.8200,23.1500
2026-04-01 04:23:00,SGD,24.2600,25.1700,24.7300,24.9500
2026-04-01 04:23:00,CHF,39.1700,40.3700,39.7800,40.1700
2026-04-01 04:23:00,JPY,0.1924,0.2052,0.1992,0.2042
2026-04-01 04:23:00,ZAR,,,1.8200,1.9100
2026-04-01 04:23:00,SEK,,,3.3100,3.4300
2026-04-01 04:23:00,NZD,17.8000,18.6500,18.1300,18.4300
2026-04-01 04:23:00,THB,0.8437,1.0337,0.9541,1.0001
2026-04-01 04:23:00,PHP,0.4610,0.5930,,
2026-04-01 04:23:00,IDR,0.0015,0.0022,,
2026-04-01 04:23:00,EUR,35.8800,37.2200,36.3950,36.9950
2026-04-01 04:23:00,KRW,0.0192,0.0231,,
2026-04-01 04:23:00,VND,0.0010,0.0014,,
2026-04-01 04:23:00,MYR,6.8790,8.4040,,
2026-04-01 04:23:00,CNY,4.5500,4.7120,4.6170,4.6770
