Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-03-25 04:41:00,USD,31.6400,32.3100,31.9650,32.1150
2026-03-25 04:41:00,HKD,3.9370,4.1410,4.0580,4.1280
2026-03-25 04:41:00,GBP,41.7900,43.9100,42.6850,43.3150
2026-03-25 04:41:00,AUD,22.0400,22.8200,22.2550,22.6000
2026-03-25 04:41:00,CAD,22.8100,23.7200,23.1400,23.4700
2026-03-25 04:41:00,SGD,24.5000,25.4100,24.9700,25.1900
2026-03-25 04:41:00,CHF,39.8500,41.0500,40.4600,40.8500
2026-03-25 04:41:00,JPY,0.1928,0.2056,0.1996,0.2046
2026-03-25 04:41:00,ZAR,,,1.8480,1.9380
2026-03-25 04:41:00,SEK,,,3.3900,3.5100
2026-03-25 04:41:00,NZD,18.2100,19.0600,18.5400,18.8400
2026-03-25 04:41:00,THB,0.8556,1.0456,0.9660,1.0120
2026-03-25 04:41:00,PHP,0.4691,0.6011,,
2026-03-25 04:41:00,IDR,0.0015,0.0022,,
2026-03-25 04:41:00,EUR,36.3900,37.7300,36.9050,37.5050
2026-03-25 04:41:00,KRW,0.0197,0.0236,,
2026-03-25 04:41:00,VND,0.0010,0.0014,,
2026-03-25 04:41:00,MYR,7.0740,8.5990,,
2026-03-25 04:41:00,CNY,4.5520,4.7140,4.6190,4.6790
