Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-03-25 00:41:00,USD,31.6400,32.3100,31.9650,32.1150
2026-03-25 00:41:00,HKD,3.9370,4.1410,4.0580,4.1280
2026-03-25 00:41:00,GBP,41.7000,43.8200,42.5950,43.2250
2026-03-25 00:41:00,AUD,21.9200,22.7000,22.1350,22.4800
2026-03-25 00:41:00,CAD,22.7800,23.6900,23.1100,23.4400
2026-03-25 00:41:00,SGD,24.4600,25.3700,24.9300,25.1500
2026-03-25 00:41:00,CHF,39.6900,40.8900,40.3000,40.6900
2026-03-25 00:41:00,JPY,0.1925,0.2053,0.1993,0.2043
2026-03-25 00:41:00,ZAR,,,1.8320,1.9220
2026-03-25 00:41:00,SEK,,,3.3800,3.5000
2026-03-25 00:41:00,NZD,18.2100,19.0600,18.5400,18.8400
2026-03-25 00:41:00,THB,0.8511,1.0411,0.9615,1.0075
2026-03-25 00:41:00,PHP,0.4680,0.6000,,
2026-03-25 00:41:00,IDR,0.0015,0.0022,,
2026-03-25 00:41:00,EUR,36.3100,37.6500,36.8250,37.4250
2026-03-25 00:41:00,KRW,0.0196,0.0235,,
2026-03-25 00:41:00,VND,0.0010,0.0014,,
2026-03-25 00:41:00,MYR,7.0740,8.5990,,
2026-03-25 00:41:00,CNY,4.5500,4.7120,4.6170,4.6770
