Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-01-30 00:21:00,USD,30.9000,31.5700,31.2250,31.3750
2026-01-30 00:21:00,HKD,3.8550,4.0590,3.9760,4.0460
2026-01-30 00:21:00,GBP,41.9300,44.0500,42.8250,43.4550
2026-01-30 00:21:00,AUD,21.5300,22.3100,21.7450,22.0900
2026-01-30 00:21:00,CAD,22.6400,23.5500,22.9700,23.3000
2026-01-30 00:21:00,SGD,24.1500,25.0600,24.6200,24.8400
2026-01-30 00:21:00,CHF,39.9500,41.1500,40.5600,40.9500
2026-01-30 00:21:00,JPY,0.1954,0.2082,0.2022,0.2072
2026-01-30 00:21:00,ZAR,,,1.9350,2.0250
2026-01-30 00:21:00,SEK,,,3.4800,3.6000
2026-01-30 00:21:00,NZD,18.4400,19.2900,18.7700,19.0700
2026-01-30 00:21:00,THB,0.8703,1.0603,0.9807,1.0267
2026-01-30 00:21:00,PHP,0.4647,0.5967,,
2026-01-30 00:21:00,IDR,0.0015,0.0022,,
2026-01-30 00:21:00,EUR,36.5400,37.8800,37.0550,37.6550
2026-01-30 00:21:00,KRW,0.0201,0.0240,,
2026-01-30 00:21:00,VND,0.0010,0.0014,,
2026-01-30 00:21:00,MYR,6.9440,8.4690,,
2026-01-30 00:21:00,CNY,4.4060,4.5680,4.4730,4.5330
