Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-03-25 11:55:00,USD,31.5700,32.2400,31.9200,32.0200
2026-03-25 11:55:00,HKD,3.9280,4.1320,4.0540,4.1140
2026-03-25 11:55:00,GBP,41.6500,43.7700,42.6600,43.0600
2026-03-25 11:55:00,AUD,21.9100,22.6900,22.2000,22.4000
2026-03-25 11:55:00,CAD,22.7200,23.6300,23.1200,23.3200
2026-03-25 11:55:00,SGD,24.4200,25.3300,24.9100,25.0900
2026-03-25 11:55:00,CHF,39.6900,40.8900,40.3700,40.6200
2026-03-25 11:55:00,JPY,0.1920,0.2048,0.1993,0.2033
2026-03-25 11:55:00,ZAR,,,1.8460,1.9260
2026-03-25 11:55:00,SEK,,,3.3800,3.4800
2026-03-25 11:55:00,NZD,18.1500,19.0000,18.5300,18.7300
2026-03-25 11:55:00,THB,0.8494,1.0394,0.9628,1.0028
2026-03-25 11:55:00,PHP,0.4672,0.5992,,
2026-03-25 11:55:00,IDR,0.0015,0.0022,,
2026-03-25 11:55:00,EUR,36.2800,37.6200,36.9000,37.3000
2026-03-25 11:55:00,KRW,0.0196,0.0235,,
2026-03-25 11:55:00,VND,0.0010,0.0014,,
2026-03-25 11:55:00,MYR,7.0570,8.5820,,
2026-03-25 11:55:00,CNY,4.5390,4.7010,4.6110,4.6610
