Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-04-14 04:22:00,USD,31.4000,32.0700,31.7250,31.8750
2026-04-14 04:22:00,HKD,3.9050,4.1090,4.0260,4.0960
2026-04-14 04:22:00,GBP,41.7600,43.8800,42.6550,43.2850
2026-04-14 04:22:00,AUD,22.1900,22.9700,22.4050,22.7500
2026-04-14 04:22:00,CAD,22.5800,23.4900,22.9100,23.2400
2026-04-14 04:22:00,SGD,24.4100,25.3200,24.8800,25.1000
2026-04-14 04:22:00,CHF,39.7800,40.9800,40.3900,40.7800
2026-04-14 04:22:00,JPY,0.1904,0.2032,0.1972,0.2022
2026-04-14 04:22:00,ZAR,,,1.8930,1.9830
2026-04-14 04:22:00,SEK,,,3.4100,3.5300
2026-04-14 04:22:00,NZD,18.1900,19.0400,18.5200,18.8200
2026-04-14 04:22:00,THB,0.8644,1.0544,0.9748,1.0208
2026-04-14 04:22:00,PHP,0.4638,0.5958,,
2026-04-14 04:22:00,IDR,0.0015,0.0022,,
2026-04-14 04:22:00,EUR,36.5900,37.9300,37.1050,37.7050
2026-04-14 04:22:00,KRW,0.0198,0.0237,,
2026-04-14 04:22:00,VND,0.0010,0.0014,,
2026-04-14 04:22:00,MYR,6.9770,8.5020,,
2026-04-14 04:22:00,CNY,4.5670,4.7290,4.6340,4.6940
