Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-03-31 23:43:00,USD,31.5900,32.2600,31.9150,32.0650
2026-03-31 23:43:00,HKD,3.9250,4.1290,4.0460,4.1160
2026-03-31 23:43:00,GBP,41.0500,43.1700,41.9450,42.5750
2026-03-31 23:43:00,AUD,21.5500,22.3300,21.7650,22.1100
2026-03-31 23:43:00,CAD,22.4500,23.3600,22.7800,23.1100
2026-03-31 23:43:00,SGD,24.2400,25.1500,24.7100,24.9300
2026-03-31 23:43:00,CHF,39.1000,40.3000,39.7100,40.1000
2026-03-31 23:43:00,JPY,0.1921,0.2049,0.1989,0.2039
2026-03-31 23:43:00,ZAR,,,1.8200,1.9100
2026-03-31 23:43:00,SEK,,,3.2900,3.4100
2026-03-31 23:43:00,NZD,17.8000,18.6500,18.1300,18.4300
2026-03-31 23:43:00,THB,0.8437,1.0337,0.9541,1.0001
2026-03-31 23:43:00,PHP,0.4610,0.5930,,
2026-03-31 23:43:00,IDR,0.0015,0.0022,,
2026-03-31 23:43:00,EUR,35.8800,37.2200,36.3950,36.9950
2026-03-31 23:43:00,KRW,0.0192,0.0231,,
2026-03-31 23:43:00,VND,0.0010,0.0014,,
2026-03-31 23:43:00,MYR,6.8790,8.4040,,
2026-03-31 23:43:00,CNY,4.5400,4.7020,4.6070,4.6670
