Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-05-28 19:41:00,USD,31.0050,31.6750,31.3300,31.4800
2026-05-28 19:41:00,HKD,3.8530,4.0570,3.9740,4.0440
2026-05-28 19:41:00,GBP,40.9100,43.0300,41.8050,42.4350
2026-05-28 19:41:00,AUD,21.9700,22.7500,22.1850,22.5300
2026-05-28 19:41:00,CAD,22.1800,23.0900,22.5100,22.8400
2026-05-28 19:41:00,SGD,23.9700,24.8800,24.4400,24.6600
2026-05-28 19:41:00,CHF,38.9800,40.1800,39.5900,39.9800
2026-05-28 19:41:00,JPY,0.1878,0.2006,0.1946,0.1996
2026-05-28 19:41:00,ZAR,,,1.8740,1.9640
2026-05-28 19:41:00,SEK,,,3.3200,3.4400
2026-05-28 19:41:00,NZD,18.0300,18.8800,18.3600,18.6600
2026-05-28 19:41:00,THB,0.8314,1.0214,0.9418,0.9878
2026-05-28 19:41:00,PHP,0.4442,0.5762,,
2026-05-28 19:41:00,IDR,0.0014,0.0021,,
2026-05-28 19:41:00,EUR,35.6500,36.9900,36.1650,36.7650
2026-05-28 19:41:00,KRW,0.0192,0.0231,,
2026-05-28 19:41:00,VND,0.0009,0.0014,,
2026-05-28 19:41:00,MYR,6.8680,8.3930,,
2026-05-28 19:41:00,CNY,4.5360,4.6980,4.6030,4.6630
