Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-03-24 21:41:00,USD,31.6400,32.3100,31.9650,32.1150
2026-03-24 21:41:00,HKD,3.9370,4.1410,4.0580,4.1280
2026-03-24 21:41:00,GBP,41.6600,43.7800,42.5550,43.1850
2026-03-24 21:41:00,AUD,21.9000,22.6800,22.1150,22.4600
2026-03-24 21:41:00,CAD,22.8100,23.7200,23.1400,23.4700
2026-03-24 21:41:00,SGD,24.4600,25.3700,24.9300,25.1500
2026-03-24 21:41:00,CHF,39.6800,40.8800,40.2900,40.6800
2026-03-24 21:41:00,JPY,0.1925,0.2053,0.1993,0.2043
2026-03-24 21:41:00,ZAR,,,1.8320,1.9220
2026-03-24 21:41:00,SEK,,,3.3800,3.5000
2026-03-24 21:41:00,NZD,18.2100,19.0600,18.5400,18.8400
2026-03-24 21:41:00,THB,0.8523,1.0423,0.9627,1.0087
2026-03-24 21:41:00,PHP,0.4680,0.6000,,
2026-03-24 21:41:00,IDR,0.0015,0.0022,,
2026-03-24 21:41:00,EUR,36.2800,37.6200,36.7950,37.3950
2026-03-24 21:41:00,KRW,0.0196,0.0235,,
2026-03-24 21:41:00,VND,0.0010,0.0014,,
2026-03-24 21:41:00,MYR,7.0740,8.5990,,
2026-03-24 21:41:00,CNY,4.5500,4.7120,4.6170,4.6770
