Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-05-05 21:42:00,USD,31.2050,31.8750,31.5300,31.6800
2026-05-05 21:42:00,HKD,3.8780,4.0820,3.9990,4.0690
2026-05-05 21:42:00,GBP,41.6600,43.7800,42.5550,43.1850
2026-05-05 21:42:00,AUD,22.3200,23.1000,22.5350,22.8800
2026-05-05 21:42:00,CAD,22.7200,23.6300,23.0500,23.3800
2026-05-05 21:42:00,SGD,24.1800,25.0900,24.6500,24.8700
2026-05-05 21:42:00,CHF,39.5700,40.7700,40.1800,40.5700
2026-05-05 21:42:00,JPY,0.1912,0.2040,0.1980,0.2030
2026-05-05 21:42:00,ZAR,,,1.8540,1.9440
2026-05-05 21:42:00,SEK,,,3.3600,3.4800
2026-05-05 21:42:00,NZD,18.1300,18.9800,18.4600,18.7600
2026-05-05 21:42:00,THB,0.8424,1.0324,0.9528,0.9988
2026-05-05 21:42:00,PHP,0.4477,0.5797,,
2026-05-05 21:42:00,IDR,0.0015,0.0022,,
2026-05-05 21:42:00,EUR,36.1800,37.5200,36.6950,37.2950
2026-05-05 21:42:00,KRW,0.0198,0.0237,,
2026-05-05 21:42:00,VND,0.0010,0.0014,,
2026-05-05 21:42:00,MYR,6.9500,8.4750,,
2026-05-05 21:42:00,CNY,4.5310,4.6930,4.5980,4.6580
