Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-04-15 13:42:00,USD,31.2150,31.8850,31.5650,31.6650
2026-04-15 13:42:00,HKD,3.8770,4.0810,4.0030,4.0630
2026-04-15 13:42:00,GBP,41.6900,43.8100,42.7000,43.1000
2026-04-15 13:42:00,AUD,22.1700,22.9500,22.4600,22.6600
2026-04-15 13:42:00,CAD,22.4600,23.3700,22.8600,23.0600
2026-04-15 13:42:00,SGD,24.2900,25.2000,24.7800,24.9600
2026-04-15 13:42:00,CHF,39.6500,40.8500,40.3300,40.5800
2026-04-15 13:42:00,JPY,0.1897,0.2025,0.1970,0.2010
2026-04-15 13:42:00,ZAR,,,1.8920,1.9720
2026-04-15 13:42:00,SEK,,,3.3900,3.4900
2026-04-15 13:42:00,NZD,18.1900,19.0400,18.5700,18.7700
2026-04-15 13:42:00,THB,0.8601,1.0501,0.9735,1.0135
2026-04-15 13:42:00,PHP,0.4604,0.5924,,
2026-04-15 13:42:00,IDR,0.0015,0.0022,,
2026-04-15 13:42:00,EUR,36.4600,37.8000,37.0800,37.4800
2026-04-15 13:42:00,KRW,0.0197,0.0236,,
2026-04-15 13:42:00,VND,0.0010,0.0014,,
2026-04-15 13:42:00,MYR,6.9740,8.4990,,
2026-04-15 13:42:00,CNY,4.5420,4.7040,4.6140,4.6640
