Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-04-07 10:58:00,USD,31.5750,32.2450,31.9250,32.0250
2026-04-07 10:58:00,HKD,3.9230,4.1270,4.0490,4.1090
2026-04-07 10:58:00,GBP,41.0700,43.1900,42.0800,42.4800
2026-04-07 10:58:00,AUD,21.6900,22.4700,21.9800,22.1800
2026-04-07 10:58:00,CAD,22.4700,23.3800,22.8700,23.0700
2026-04-07 10:58:00,SGD,24.2800,25.1900,24.7700,24.9500
2026-04-07 10:58:00,CHF,39.1700,40.3700,39.8500,40.1000
2026-04-07 10:58:00,JPY,0.1907,0.2035,0.1980,0.2020
2026-04-07 10:58:00,ZAR,,,1.8500,1.9300
2026-04-07 10:58:00,SEK,,,3.3300,3.4300
2026-04-07 10:58:00,NZD,17.7400,18.5900,18.1200,18.3200
2026-04-07 10:58:00,THB,0.8501,1.0401,0.9635,1.0035
2026-04-07 10:58:00,PHP,0.4653,0.5973,,
2026-04-07 10:58:00,IDR,0.0015,0.0022,,
2026-04-07 10:58:00,EUR,36.0500,37.3900,36.6700,37.0700
2026-04-07 10:58:00,KRW,0.0194,0.0233,,
2026-04-07 10:58:00,VND,0.0010,0.0014,,
2026-04-07 10:58:00,MYR,6.8950,8.4200,,
2026-04-07 10:58:00,CNY,4.5490,4.7110,4.6210,4.6710
