Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-06-10 15:47:00,USD,31.2750,31.9450,31.6250,31.7250
2026-06-10 15:47:00,HKD,3.8860,4.0900,4.0120,4.0720
2026-06-10 15:47:00,GBP,41.2200,43.3400,42.2300,42.6300
2026-06-10 15:47:00,AUD,21.8400,22.6200,22.1300,22.3300
2026-06-10 15:47:00,CAD,22.2400,23.1500,22.6400,22.8400
2026-06-10 15:47:00,SGD,24.0300,24.9400,24.5200,24.7000
2026-06-10 15:47:00,CHF,38.8500,40.0500,39.5300,39.7800
2026-06-10 15:47:00,JPY,0.1883,0.2011,0.1956,0.1996
2026-06-10 15:47:00,ZAR,,,1.8770,1.9570
2026-06-10 15:47:00,SEK,,,3.3000,3.4000
2026-06-10 15:47:00,NZD,17.9400,18.7900,18.3200,18.5200
2026-06-10 15:47:00,THB,0.8350,1.0250,0.9484,0.9884
2026-06-10 15:47:00,PHP,0.4494,0.5814,,
2026-06-10 15:47:00,IDR,0.0014,0.0021,,
2026-06-10 15:47:00,EUR,35.7900,37.1300,36.4100,36.8100
2026-06-10 15:47:00,KRW,0.0190,0.0229,,
2026-06-10 15:47:00,VND,0.0010,0.0014,,
2026-06-10 15:47:00,MYR,6.7700,8.2950,,
2026-06-10 15:47:00,CNY,4.5750,4.7370,4.6470,4.6970
