Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-03-20 16:42:00,USD,31.5700,32.2400,31.8950,32.0450
2026-03-20 16:42:00,HKD,3.9230,4.1270,4.0440,4.1140
2026-03-20 16:42:00,GBP,41.7600,43.8800,42.6550,43.2850
2026-03-20 16:42:00,AUD,22.2900,23.0700,22.5050,22.8500
2026-03-20 16:42:00,CAD,22.8300,23.7400,23.1600,23.4900
2026-03-20 16:42:00,SGD,24.4400,25.3500,24.9100,25.1300
2026-03-20 16:42:00,CHF,39.7400,40.9400,40.3500,40.7400
2026-03-20 16:42:00,JPY,0.1927,0.2055,0.1995,0.2045
2026-03-20 16:42:00,ZAR,,,1.8620,1.9520
2026-03-20 16:42:00,SEK,,,3.3900,3.5100
2026-03-20 16:42:00,NZD,18.3500,19.2000,18.6800,18.9800
2026-03-20 16:42:00,THB,0.8515,1.0415,0.9619,1.0079
2026-03-20 16:42:00,PHP,0.4698,0.6018,,
2026-03-20 16:42:00,IDR,0.0015,0.0022,,
2026-03-20 16:42:00,EUR,36.2100,37.5500,36.7250,37.3250
2026-03-20 16:42:00,KRW,0.0196,0.0235,,
2026-03-20 16:42:00,VND,0.0010,0.0014,,
2026-03-20 16:42:00,MYR,7.0900,8.6150,,
2026-03-20 16:42:00,CNY,4.5490,4.7110,4.6160,4.6760
