Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-04-15 10:59:00,USD,31.2150,31.8850,31.5650,31.6650
2026-04-15 10:59:00,HKD,3.8770,4.0810,4.0030,4.0630
2026-04-15 10:59:00,GBP,41.6700,43.7900,42.6800,43.0800
2026-04-15 10:59:00,AUD,22.1400,22.9200,22.4300,22.6300
2026-04-15 10:59:00,CAD,22.4500,23.3600,22.8500,23.0500
2026-04-15 10:59:00,SGD,24.2800,25.1900,24.7700,24.9500
2026-04-15 10:59:00,CHF,39.6300,40.8300,40.3100,40.5600
2026-04-15 10:59:00,JPY,0.1895,0.2023,0.1968,0.2008
2026-04-15 10:59:00,ZAR,,,1.8920,1.9720
2026-04-15 10:59:00,SEK,,,3.3900,3.4900
2026-04-15 10:59:00,NZD,18.1700,19.0200,18.5500,18.7500
2026-04-15 10:59:00,THB,0.8587,1.0487,0.9721,1.0121
2026-04-15 10:59:00,PHP,0.4616,0.5936,,
2026-04-15 10:59:00,IDR,0.0015,0.0022,,
2026-04-15 10:59:00,EUR,36.4400,37.7800,37.0600,37.4600
2026-04-15 10:59:00,KRW,0.0197,0.0236,,
2026-04-15 10:59:00,VND,0.0010,0.0014,,
2026-04-15 10:59:00,MYR,6.9830,8.5080,,
2026-04-15 10:59:00,CNY,4.5410,4.7030,4.6130,4.6630
