Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-06-24 16:43:00,USD,31.3650,32.0350,31.6900,31.8400
2026-06-24 16:43:00,HKD,3.8960,4.1000,4.0170,4.0870
2026-06-24 16:43:00,GBP,40.7200,42.8400,41.6150,42.2450
2026-06-24 16:43:00,AUD,21.5200,22.3000,21.7350,22.0800
2026-06-24 16:43:00,CAD,21.8300,22.7400,22.1600,22.4900
2026-06-24 16:43:00,SGD,23.9000,24.8100,24.3700,24.5900
2026-06-24 16:43:00,CHF,38.3100,39.5100,38.9200,39.3100
2026-06-24 16:43:00,JPY,0.1873,0.2001,0.1941,0.1991
2026-06-24 16:43:00,ZAR,,,1.8680,1.9580
2026-06-24 16:43:00,SEK,,,3.2000,3.3200
2026-06-24 16:43:00,NZD,17.4500,18.3000,17.7800,18.0800
2026-06-24 16:43:00,THB,0.8227,1.0127,0.9331,0.9791
2026-06-24 16:43:00,PHP,0.4515,0.5835,,
2026-06-24 16:43:00,IDR,0.0014,0.0021,,
2026-06-24 16:43:00,EUR,35.2400,36.5800,35.7550,36.3550
2026-06-24 16:43:00,KRW,0.0188,0.0227,,
2026-06-24 16:43:00,VND,0.0010,0.0014,,
2026-06-24 16:43:00,MYR,6.6510,8.1760,,
2026-06-24 16:43:00,CNY,4.5690,4.7310,4.6360,4.6960
