Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-04-02 09:59:00,USD,31.5400,32.2100,31.8900,31.9900
2026-04-02 09:59:00,HKD,3.9190,4.1230,4.0450,4.1050
2026-04-02 09:59:00,GBP,41.1400,43.2600,42.1500,42.5500
2026-04-02 09:59:00,AUD,21.6000,22.3800,21.8900,22.0900
2026-04-02 09:59:00,CAD,22.4900,23.4000,22.8900,23.0900
2026-04-02 09:59:00,SGD,24.2600,25.1700,24.7500,24.9300
2026-04-02 09:59:00,CHF,39.2800,40.4800,39.9600,40.2100
2026-04-02 09:59:00,JPY,0.1914,0.2042,0.1987,0.2027
2026-04-02 09:59:00,ZAR,,,1.8430,1.9230
2026-04-02 09:59:00,SEK,,,3.3300,3.4300
2026-04-02 09:59:00,NZD,17.8000,18.6500,18.1800,18.3800
2026-04-02 09:59:00,THB,0.8473,1.0373,0.9607,1.0007
2026-04-02 09:59:00,PHP,0.4624,0.5944,,
2026-04-02 09:59:00,IDR,0.0015,0.0022,,
2026-04-02 09:59:00,EUR,36.0800,37.4200,36.7000,37.1000
2026-04-02 09:59:00,KRW,0.0193,0.0232,,
2026-04-02 09:59:00,VND,0.0010,0.0014,,
2026-04-02 09:59:00,MYR,6.9150,8.4400,,
2026-04-02 09:59:00,CNY,4.5410,4.7030,4.6130,4.6630
