Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-05-20 10:50:00,USD,31.3050,31.9750,31.6550,31.7550
2026-05-20 10:50:00,HKD,3.8910,4.0950,4.0170,4.0770
2026-05-20 10:50:00,GBP,41.2600,43.3800,42.2700,42.6700
2026-05-20 10:50:00,AUD,22.1100,22.8900,22.4000,22.6000
2026-05-20 10:50:00,CAD,22.5500,23.4600,22.9500,23.1500
2026-05-20 10:50:00,SGD,24.1500,25.0600,24.6400,24.8200
2026-05-20 10:50:00,CHF,39.3300,40.5300,40.0100,40.2600
2026-05-20 10:50:00,JPY,0.1902,0.2030,0.1975,0.2015
2026-05-20 10:50:00,ZAR,,,1.8560,1.9360
2026-05-20 10:50:00,SEK,,,3.3200,3.4200
2026-05-20 10:50:00,NZD,17.9900,18.8400,18.3700,18.5700
2026-05-20 10:50:00,THB,0.8404,1.0304,0.9538,0.9938
2026-05-20 10:50:00,PHP,0.4481,0.5801,,
2026-05-20 10:50:00,IDR,0.0014,0.0021,,
2026-05-20 10:50:00,EUR,35.9600,37.3000,36.5800,36.9800
2026-05-20 10:50:00,KRW,0.0193,0.0232,,
2026-05-20 10:50:00,VND,0.0010,0.0014,,
2026-05-20 10:50:00,MYR,6.9450,8.4700,,
2026-05-20 10:50:00,CNY,4.5560,4.7180,4.6280,4.6780
