Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-06-29 09:56:00,USD,31.5050,32.1750,31.8550,31.9550
2026-06-29 09:56:00,HKD,3.9120,4.1160,4.0380,4.0980
2026-06-29 09:56:00,GBP,40.9200,43.0400,41.9300,42.3300
2026-06-29 09:56:00,AUD,21.5800,22.3600,21.8700,22.0700
2026-06-29 09:56:00,CAD,21.9900,22.9000,22.3900,22.5900
2026-06-29 09:56:00,SGD,24.0700,24.9800,24.5600,24.7400
2026-06-29 09:56:00,CHF,38.5700,39.7700,39.2500,39.5000
2026-06-29 09:56:00,JPY,0.1880,0.2008,0.1953,0.1993
2026-06-29 09:56:00,ZAR,,,1.8950,1.9750
2026-06-29 09:56:00,SEK,,,3.2300,3.3300
2026-06-29 09:56:00,NZD,17.5200,18.3700,17.9000,18.1000
2026-06-29 09:56:00,THB,0.8264,1.0164,0.9398,0.9798
2026-06-29 09:56:00,PHP,0.4548,0.5868,,
2026-06-29 09:56:00,IDR,0.0014,0.0021,,
2026-06-29 09:56:00,EUR,35.5100,36.8500,36.1300,36.5300
2026-06-29 09:56:00,KRW,0.0190,0.0229,,
2026-06-29 09:56:00,VND,0.0010,0.0014,,
2026-06-29 09:56:00,MYR,6.8100,8.3350,,
2026-06-29 09:56:00,CNY,4.5890,4.7510,4.6610,4.7110
