Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-06-16 14:51:00,USD,31.1700,31.8400,31.5200,31.6200
2026-06-16 14:51:00,HKD,3.8740,4.0780,4.0000,4.0600
2026-06-16 14:51:00,GBP,41.1200,43.2400,42.1300,42.5300
2026-06-16 14:51:00,AUD,21.8800,22.6600,22.1700,22.3700
2026-06-16 14:51:00,CAD,22.0400,22.9500,22.4400,22.6400
2026-06-16 14:51:00,SGD,24.0400,24.9500,24.5300,24.7100
2026-06-16 14:51:00,CHF,38.8900,40.0900,39.5700,39.8200
2026-06-16 14:51:00,JPY,0.1878,0.2006,0.1951,0.1991
2026-06-16 14:51:00,ZAR,,,1.9080,1.9880
2026-06-16 14:51:00,SEK,,,3.3100,3.4100
2026-06-16 14:51:00,NZD,17.8800,18.7300,18.2600,18.4600
2026-06-16 14:51:00,THB,0.8422,1.0322,0.9556,0.9956
2026-06-16 14:51:00,PHP,0.4571,0.5891,,
2026-06-16 14:51:00,IDR,0.0014,0.0021,,
2026-06-16 14:51:00,EUR,35.7600,37.1000,36.3800,36.7800
2026-06-16 14:51:00,KRW,0.0192,0.0231,,
2026-06-16 14:51:00,VND,0.0010,0.0014,,
2026-06-16 14:51:00,MYR,6.7430,8.2680,,
2026-06-16 14:51:00,CNY,4.5720,4.7340,4.6440,4.6940
