Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-04-27 14:53:00,USD,31.0000,31.6700,31.3500,31.4500
2026-04-27 14:53:00,HKD,3.8500,4.0540,3.9760,4.0360
2026-04-27 14:53:00,GBP,41.3100,43.4300,42.3200,42.7200
2026-04-27 14:53:00,AUD,22.1000,22.8800,22.3900,22.5900
2026-04-27 14:53:00,CAD,22.4900,23.4000,22.8900,23.0900
2026-04-27 14:53:00,SGD,24.0600,24.9700,24.5500,24.7300
2026-04-27 14:53:00,CHF,39.1900,40.3900,39.8700,40.1200
2026-04-27 14:53:00,JPY,0.1879,0.2007,0.1952,0.1992
2026-04-27 14:53:00,ZAR,,,1.8580,1.9380
2026-04-27 14:53:00,SEK,,,3.3600,3.4600
2026-04-27 14:53:00,NZD,18.0100,18.8600,18.3900,18.5900
2026-04-27 14:53:00,THB,0.8423,1.0323,0.9557,0.9957
2026-04-27 14:53:00,PHP,0.4510,0.5830,,
2026-04-27 14:53:00,IDR,0.0015,0.0022,,
2026-04-27 14:53:00,EUR,36.0100,37.3500,36.6300,37.0300
2026-04-27 14:53:00,KRW,0.0196,0.0235,,
2026-04-27 14:53:00,VND,0.0010,0.0014,,
2026-04-27 14:53:00,MYR,6.9170,8.4420,,
2026-04-27 14:53:00,CNY,4.5010,4.6630,4.5730,4.6230
