Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-05-12 11:48:00,USD,31.0200,31.6900,31.3700,31.4700
2026-05-12 11:48:00,HKD,3.8570,4.0610,3.9830,4.0430
2026-05-12 11:48:00,GBP,41.4900,43.6100,42.5000,42.9000
2026-05-12 11:48:00,AUD,22.3200,23.1000,22.6100,22.8100
2026-05-12 11:48:00,CAD,22.4500,23.3600,22.8500,23.0500
2026-05-12 11:48:00,SGD,24.1500,25.0600,24.6400,24.8200
2026-05-12 11:48:00,CHF,39.4800,40.6800,40.1600,40.4100
2026-05-12 11:48:00,JPY,0.1901,0.2029,0.1974,0.2014
2026-05-12 11:48:00,ZAR,,,1.8670,1.9470
2026-05-12 11:48:00,SEK,,,3.3500,3.4500
2026-05-12 11:48:00,NZD,18.2400,19.0900,18.6200,18.8200
2026-05-12 11:48:00,THB,0.8433,1.0333,0.9567,0.9967
2026-05-12 11:48:00,PHP,0.4456,0.5776,,
2026-05-12 11:48:00,IDR,0.0014,0.0021,,
2026-05-12 11:48:00,EUR,36.1300,37.4700,36.7500,37.1500
2026-05-12 11:48:00,KRW,0.0194,0.0233,,
2026-05-12 11:48:00,VND,0.0010,0.0014,,
2026-05-12 11:48:00,MYR,6.9640,8.4890,,
2026-05-12 11:48:00,CNY,4.5280,4.6900,4.6000,4.6500
