Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-05-13 18:40:00,USD,31.1100,31.7800,31.4350,31.5850
2026-05-13 18:40:00,HKD,3.8690,4.0730,3.9900,4.0600
2026-05-13 18:40:00,GBP,41.3800,43.5000,42.2750,42.9050
2026-05-13 18:40:00,AUD,22.4500,23.2300,22.6650,23.0100
2026-05-13 18:40:00,CAD,22.5200,23.4300,22.8500,23.1800
2026-05-13 18:40:00,SGD,24.1800,25.0900,24.6500,24.8700
2026-05-13 18:40:00,CHF,39.4800,40.6800,40.0900,40.4800
2026-05-13 18:40:00,JPY,0.1904,0.2032,0.1972,0.2022
2026-05-13 18:40:00,ZAR,,,1.8700,1.9600
2026-05-13 18:40:00,SEK,,,3.3200,3.4400
2026-05-13 18:40:00,NZD,18.2100,19.0600,18.5400,18.8400
2026-05-13 18:40:00,THB,0.8456,1.0356,0.9560,1.0020
2026-05-13 18:40:00,PHP,0.4474,0.5794,,
2026-05-13 18:40:00,IDR,0.0015,0.0022,,
2026-05-13 18:40:00,EUR,36.0900,37.4300,36.6050,37.2050
2026-05-13 18:40:00,KRW,0.0194,0.0233,,
2026-05-13 18:40:00,VND,0.0009,0.0014,,
2026-05-13 18:40:00,MYR,6.9910,8.5160,,
2026-05-13 18:40:00,CNY,4.5460,4.7080,4.6130,4.6730
