Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-06-26 09:57:00,USD,31.4550,32.1250,31.8050,31.9050
2026-06-26 09:57:00,HKD,3.9060,4.1100,4.0320,4.0920
2026-06-26 09:57:00,GBP,40.8200,42.9400,41.8300,42.2300
2026-06-26 09:57:00,AUD,21.5500,22.3300,21.8400,22.0400
2026-06-26 09:57:00,CAD,21.9400,22.8500,22.3400,22.5400
2026-06-26 09:57:00,SGD,23.9900,24.9000,24.4800,24.6600
2026-06-26 09:57:00,CHF,38.4700,39.6700,39.1500,39.4000
2026-06-26 09:57:00,JPY,0.1876,0.2004,0.1949,0.1989
2026-06-26 09:57:00,ZAR,,,1.8870,1.9670
2026-06-26 09:57:00,SEK,,,3.2200,3.3200
2026-06-26 09:57:00,NZD,17.4900,18.3400,17.8700,18.0700
2026-06-26 09:57:00,THB,0.8244,1.0144,0.9378,0.9778
2026-06-26 09:57:00,PHP,0.4543,0.5863,,
2026-06-26 09:57:00,IDR,0.0014,0.0021,,
2026-06-26 09:57:00,EUR,35.3700,36.7100,35.9900,36.3900
2026-06-26 09:57:00,KRW,0.0188,0.0227,,
2026-06-26 09:57:00,VND,0.0010,0.0014,,
2026-06-26 09:57:00,MYR,6.7320,8.2570,,
2026-06-26 09:57:00,CNY,4.5850,4.7470,4.6570,4.7070
