Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-03-24 06:51:00,USD,31.6950,32.3650,32.0200,32.1700
2026-03-24 06:51:00,HKD,3.9410,4.1450,4.0620,4.1320
2026-03-24 06:51:00,GBP,41.9300,44.0500,42.8250,43.4550
2026-03-24 06:51:00,AUD,22.1300,22.9100,22.3450,22.6900
2026-03-24 06:51:00,CAD,22.9000,23.8100,23.2300,23.5600
2026-03-24 06:51:00,SGD,24.6100,25.5200,25.0800,25.3000
2026-03-24 06:51:00,CHF,39.9900,41.1900,40.6000,40.9900
2026-03-24 06:51:00,JPY,0.1935,0.2063,0.2003,0.2053
2026-03-24 06:51:00,ZAR,,,1.8660,1.9560
2026-03-24 06:51:00,SEK,,,3.3900,3.5100
2026-03-24 06:51:00,NZD,18.3400,19.1900,18.6700,18.9700
2026-03-24 06:51:00,THB,0.8615,1.0515,0.9719,1.0179
2026-03-24 06:51:00,PHP,0.4692,0.6012,,
2026-03-24 06:51:00,IDR,0.0015,0.0022,,
2026-03-24 06:51:00,EUR,36.4700,37.8100,36.9850,37.5850
2026-03-24 06:51:00,KRW,0.0199,0.0238,,
2026-03-24 06:51:00,VND,0.0010,0.0014,,
2026-03-24 06:51:00,MYR,7.1210,8.6460,,
2026-03-24 06:51:00,CNY,4.5660,4.7280,4.6330,4.6930
