Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-03-12 01:42:00,USD,31.3300,32.0000,31.6550,31.8050
2026-03-12 01:42:00,HKD,3.8980,4.1020,4.0190,4.0890
2026-03-12 01:42:00,GBP,41.3600,43.4800,42.2550,42.8850
2026-03-12 01:42:00,AUD,22.2800,23.0600,22.4950,22.8400
2026-03-12 01:42:00,CAD,22.8800,23.7900,23.2100,23.5400
2026-03-12 01:42:00,SGD,24.3300,25.2400,24.8000,25.0200
2026-03-12 01:42:00,CHF,39.8700,41.0700,40.4800,40.8700
2026-03-12 01:42:00,JPY,0.1905,0.2033,0.1973,0.2023
2026-03-12 01:42:00,ZAR,,,1.8780,1.9680
2026-03-12 01:42:00,SEK,,,3.3800,3.5000
2026-03-12 01:42:00,NZD,18.2700,19.1200,18.6000,18.9000
2026-03-12 01:42:00,THB,0.8683,1.0583,0.9787,1.0247
2026-03-12 01:42:00,PHP,0.4699,0.6019,,
2026-03-12 01:42:00,IDR,0.0015,0.0022,,
2026-03-12 01:42:00,EUR,35.9100,37.2500,36.4250,37.0250
2026-03-12 01:42:00,KRW,0.0197,0.0236,,
2026-03-12 01:42:00,VND,0.0010,0.0014,,
2026-03-12 01:42:00,MYR,7.0770,8.6020,,
2026-03-12 01:42:00,CNY,4.5180,4.6800,4.5850,4.6450
