Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-05-12 13:57:00,USD,31.0250,31.6950,31.3750,31.4750
2026-05-12 13:57:00,HKD,3.8580,4.0620,3.9840,4.0440
2026-05-12 13:57:00,GBP,41.4600,43.5800,42.4700,42.8700
2026-05-12 13:57:00,AUD,22.3300,23.1100,22.6200,22.8200
2026-05-12 13:57:00,CAD,22.4600,23.3700,22.8600,23.0600
2026-05-12 13:57:00,SGD,24.1500,25.0600,24.6400,24.8200
2026-05-12 13:57:00,CHF,39.5100,40.7100,40.1900,40.4400
2026-05-12 13:57:00,JPY,0.1905,0.2033,0.1978,0.2018
2026-05-12 13:57:00,ZAR,,,1.8660,1.9460
2026-05-12 13:57:00,SEK,,,3.3600,3.4600
2026-05-12 13:57:00,NZD,18.2400,19.0900,18.6200,18.8200
2026-05-12 13:57:00,THB,0.8439,1.0339,0.9573,0.9973
2026-05-12 13:57:00,PHP,0.4459,0.5779,,
2026-05-12 13:57:00,IDR,0.0014,0.0021,,
2026-05-12 13:57:00,EUR,36.1400,37.4800,36.7600,37.1600
2026-05-12 13:57:00,KRW,0.0194,0.0233,,
2026-05-12 13:57:00,VND,0.0010,0.0014,,
2026-05-12 13:57:00,MYR,6.9650,8.4900,,
2026-05-12 13:57:00,CNY,4.5300,4.6920,4.6020,4.6520
