Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-04-27 15:50:00,USD,31.0600,31.7300,31.4100,31.5100
2026-04-27 15:50:00,HKD,3.8580,4.0620,3.9840,4.0440
2026-04-27 15:50:00,GBP,41.4100,43.5300,42.4200,42.8200
2026-04-27 15:50:00,AUD,22.1800,22.9600,22.4700,22.6700
2026-04-27 15:50:00,CAD,22.5700,23.4800,22.9700,23.1700
2026-04-27 15:50:00,SGD,24.1200,25.0300,24.6100,24.7900
2026-04-27 15:50:00,CHF,39.2700,40.4700,39.9500,40.2000
2026-04-27 15:50:00,JPY,0.1883,0.2011,0.1956,0.1996
2026-04-27 15:50:00,ZAR,,,1.8660,1.9460
2026-04-27 15:50:00,SEK,,,3.3700,3.4700
2026-04-27 15:50:00,NZD,18.0700,18.9200,18.4500,18.6500
2026-04-27 15:50:00,THB,0.8454,1.0354,0.9588,0.9988
2026-04-27 15:50:00,PHP,0.4520,0.5840,,
2026-04-27 15:50:00,IDR,0.0015,0.0022,,
2026-04-27 15:50:00,EUR,36.1000,37.4400,36.7200,37.1200
2026-04-27 15:50:00,KRW,0.0197,0.0236,,
2026-04-27 15:50:00,VND,0.0010,0.0014,,
2026-04-27 15:50:00,MYR,6.9300,8.4550,,
2026-04-27 15:50:00,CNY,4.5110,4.6730,4.5830,4.6330
