Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-05-13 11:00:00,USD,31.1500,31.8200,31.5000,31.6000
2026-05-13 11:00:00,HKD,3.8740,4.0780,4.0000,4.0600
2026-05-13 11:00:00,GBP,41.5200,43.6400,42.5300,42.9300
2026-05-13 11:00:00,AUD,22.4400,23.2200,22.7300,22.9300
2026-05-13 11:00:00,CAD,22.5500,23.4600,22.9500,23.1500
2026-05-13 11:00:00,SGD,24.2200,25.1300,24.7100,24.8900
2026-05-13 11:00:00,CHF,39.6200,40.8200,40.3000,40.5500
2026-05-13 11:00:00,JPY,0.1909,0.2037,0.1982,0.2022
2026-05-13 11:00:00,ZAR,,,1.8700,1.9500
2026-05-13 11:00:00,SEK,,,3.3500,3.4500
2026-05-13 11:00:00,NZD,18.3300,19.1800,18.7100,18.9100
2026-05-13 11:00:00,THB,0.8461,1.0361,0.9595,0.9995
2026-05-13 11:00:00,PHP,0.4466,0.5786,,
2026-05-13 11:00:00,IDR,0.0014,0.0021,,
2026-05-13 11:00:00,EUR,36.2200,37.5600,36.8400,37.2400
2026-05-13 11:00:00,KRW,0.0193,0.0232,,
2026-05-13 11:00:00,VND,0.0010,0.0014,,
2026-05-13 11:00:00,MYR,7.0050,8.5300,,
2026-05-13 11:00:00,CNY,4.5470,4.7090,4.6190,4.6690
