Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-09-24 14:58:00,USD,31.4300,32.1000,31.7800,31.8800
2026-09-24 14:58:00,HKD,3.9020,4.1060,4.0280,4.0880
2026-09-24 14:58:00,GBP,40.9600,43.0800,41.9700,42.3700
2026-09-24 14:58:00,AUD,21.9900,22.7700,22.2800,22.4800
2026-09-24 14:58:00,CAD,22.0700,22.9800,22.4700,22.6700
2026-09-24 14:58:00,SGD,24.3000,25.2100,24.7900,24.9700
2026-09-24 14:58:00,CHF,37.8000,39.0000,38.4800,38.7300
2026-09-24 14:58:00,JPY,0.1917,0.2045,0.1990,0.2030
2026-09-24 14:58:00,ZAR,,,1.9020,1.9820
2026-09-24 14:58:00,SEK,,,3.1700,3.2700
2026-09-24 14:58:00,NZD,17.5900,18.4400,17.9700,18.1700
2026-09-24 14:58:00,THB,0.8238,1.0138,0.9372,0.9772
2026-09-24 14:58:00,PHP,0.4413,0.5733,,
2026-09-24 14:58:00,IDR,0.0014,0.0021,,
2026-09-24 14:58:00,EUR,35.4300,36.7700,36.0500,36.4500
2026-09-24 14:58:00,KRW,0.0215,0.0254,,
2026-09-24 14:58:00,VND,0.0010,0.0014,,
2026-09-24 14:58:00,MYR,6.7760,8.3010,,
2026-09-24 14:58:00,CNY,4.6430,4.8050,4.7150,4.7650
