Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-06-02 14:54:00,USD,31.0850,31.7550,31.4350,31.5350
2026-06-02 14:54:00,HKD,3.8600,4.0640,3.9860,4.0460
2026-06-02 14:54:00,GBP,41.2300,43.3500,42.2400,42.6400
2026-06-02 14:54:00,AUD,22.2000,22.9800,22.4900,22.6900
2026-06-02 14:54:00,CAD,22.2600,23.1700,22.6600,22.8600
2026-06-02 14:54:00,SGD,24.0700,24.9800,24.5600,24.7400
2026-06-02 14:54:00,CHF,39.3100,40.5100,39.9900,40.2400
2026-06-02 14:54:00,JPY,0.1879,0.2007,0.1952,0.1992
2026-06-02 14:54:00,ZAR,,,1.9000,1.9800
2026-06-02 14:54:00,SEK,,,3.3500,3.4500
2026-06-02 14:54:00,NZD,18.2300,19.0800,18.6100,18.8100
2026-06-02 14:54:00,THB,0.8394,1.0294,0.9528,0.9928
2026-06-02 14:54:00,PHP,0.4445,0.5765,,
2026-06-02 14:54:00,IDR,0.0014,0.0021,,
2026-06-02 14:54:00,EUR,35.8600,37.2000,36.4800,36.8800
2026-06-02 14:54:00,KRW,0.0190,0.0229,,
2026-06-02 14:54:00,VND,0.0010,0.0014,,
2026-06-02 14:54:00,MYR,6.9150,8.4400,,
2026-06-02 14:54:00,CNY,4.5610,4.7230,4.6330,4.6830
