Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-06-09 16:41:00,USD,31.2200,31.8900,31.5450,31.6950
2026-06-09 16:41:00,HKD,3.8790,4.0830,4.0000,4.0700
2026-06-09 16:41:00,GBP,41.1100,43.2300,42.0050,42.6350
2026-06-09 16:41:00,AUD,21.9200,22.7000,22.1350,22.4800
2026-06-09 16:41:00,CAD,22.2000,23.1100,22.5300,22.8600
2026-06-09 16:41:00,SGD,24.0100,24.9200,24.4800,24.7000
2026-06-09 16:41:00,CHF,38.8700,40.0700,39.4800,39.8700
2026-06-09 16:41:00,JPY,0.1882,0.2010,0.1950,0.2000
2026-06-09 16:41:00,ZAR,,,1.8770,1.9670
2026-06-09 16:41:00,SEK,,,3.3000,3.4200
2026-06-09 16:41:00,NZD,17.9600,18.8100,18.2900,18.5900
2026-06-09 16:41:00,THB,0.8340,1.0240,0.9444,0.9904
2026-06-09 16:41:00,PHP,0.4480,0.5800,,
2026-06-09 16:41:00,IDR,0.0014,0.0021,,
2026-06-09 16:41:00,EUR,35.6900,37.0300,36.2050,36.8050
2026-06-09 16:41:00,KRW,0.0190,0.0229,,
2026-06-09 16:41:00,VND,0.0010,0.0014,,
2026-06-09 16:41:00,MYR,6.7540,8.2790,,
2026-06-09 16:41:00,CNY,4.5750,4.7370,4.6420,4.7020
