Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-03-11 22:42:00,USD,31.3300,32.0000,31.6550,31.8050
2026-03-11 22:42:00,HKD,3.8980,4.1020,4.0190,4.0890
2026-03-11 22:42:00,GBP,41.4000,43.5200,42.2950,42.9250
2026-03-11 22:42:00,AUD,22.3700,23.1500,22.5850,22.9300
2026-03-11 22:42:00,CAD,22.8800,23.7900,23.2100,23.5400
2026-03-11 22:42:00,SGD,24.3500,25.2600,24.8200,25.0400
2026-03-11 22:42:00,CHF,39.9300,41.1300,40.5400,40.9300
2026-03-11 22:42:00,JPY,0.1908,0.2036,0.1976,0.2026
2026-03-11 22:42:00,ZAR,,,1.8920,1.9820
2026-03-11 22:42:00,SEK,,,3.3900,3.5100
2026-03-11 22:42:00,NZD,18.3400,19.1900,18.6700,18.9700
2026-03-11 22:42:00,THB,0.8704,1.0604,0.9808,1.0268
2026-03-11 22:42:00,PHP,0.4709,0.6029,,
2026-03-11 22:42:00,IDR,0.0015,0.0022,,
2026-03-11 22:42:00,EUR,35.9700,37.3100,36.4850,37.0850
2026-03-11 22:42:00,KRW,0.0198,0.0237,,
2026-03-11 22:42:00,VND,0.0010,0.0014,,
2026-03-11 22:42:00,MYR,7.0770,8.6020,,
2026-03-11 22:42:00,CNY,4.5230,4.6850,4.5900,4.6500
