Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-05-20 21:40:00,USD,31.2450,31.9150,31.5700,31.7200
2026-05-20 21:40:00,HKD,3.8840,4.0880,4.0050,4.0750
2026-05-20 21:40:00,GBP,41.2100,43.3300,42.1050,42.7350
2026-05-20 21:40:00,AUD,22.1500,22.9300,22.3650,22.7100
2026-05-20 21:40:00,CAD,22.5100,23.4200,22.8400,23.1700
2026-05-20 21:40:00,SGD,24.1300,25.0400,24.6000,24.8200
2026-05-20 21:40:00,CHF,39.2300,40.4300,39.8400,40.2300
2026-05-20 21:40:00,JPY,0.1898,0.2026,0.1966,0.2016
2026-05-20 21:40:00,ZAR,,,1.8600,1.9500
2026-05-20 21:40:00,SEK,,,3.3100,3.4300
2026-05-20 21:40:00,NZD,18.0000,18.8500,18.3300,18.6300
2026-05-20 21:40:00,THB,0.8380,1.0280,0.9484,0.9944
2026-05-20 21:40:00,PHP,0.4470,0.5790,,
2026-05-20 21:40:00,IDR,0.0014,0.0021,,
2026-05-20 21:40:00,EUR,35.8900,37.2300,36.4050,37.0050
2026-05-20 21:40:00,KRW,0.0193,0.0232,,
2026-05-20 21:40:00,VND,0.0010,0.0014,,
2026-05-20 21:40:00,MYR,6.9500,8.4750,,
2026-05-20 21:40:00,CNY,4.5520,4.7140,4.6190,4.6790
