Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-04-30 09:58:00,USD,31.2500,31.9200,31.6000,31.7000
2026-04-30 09:58:00,HKD,3.8830,4.0870,4.0090,4.0690
2026-04-30 09:58:00,GBP,41.4800,43.6000,42.4900,42.8900
2026-04-30 09:58:00,AUD,22.1600,22.9400,22.4500,22.6500
2026-04-30 09:58:00,CAD,22.6500,23.5600,23.0500,23.2500
2026-04-30 09:58:00,SGD,24.1500,25.0600,24.6400,24.8200
2026-04-30 09:58:00,CHF,39.2100,40.4100,39.8900,40.1400
2026-04-30 09:58:00,JPY,0.1883,0.2011,0.1956,0.1996
2026-04-30 09:58:00,ZAR,,,1.8420,1.9220
2026-04-30 09:58:00,SEK,,,3.3500,3.4500
2026-04-30 09:58:00,NZD,17.9900,18.8400,18.3700,18.5700
2026-04-30 09:58:00,THB,0.8381,1.0281,0.9515,0.9915
2026-04-30 09:58:00,PHP,0.4495,0.5815,,
2026-04-30 09:58:00,IDR,0.0015,0.0022,,
2026-04-30 09:58:00,EUR,36.1400,37.4800,36.7600,37.1600
2026-04-30 09:58:00,KRW,0.0196,0.0235,,
2026-04-30 09:58:00,VND,0.0010,0.0014,,
2026-04-30 09:58:00,MYR,6.9640,8.4890,,
2026-04-30 09:58:00,CNY,4.5280,4.6900,4.6000,4.6500
