Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-05-08 14:40:00,USD,30.9850,31.6550,31.3350,31.4350
2026-05-08 14:40:00,HKD,3.8520,4.0560,3.9780,4.0380
2026-05-08 14:40:00,GBP,41.4500,43.5700,42.4600,42.8600
2026-05-08 14:40:00,AUD,22.2900,23.0700,22.5800,22.7800
2026-05-08 14:40:00,CAD,22.4900,23.4000,22.8900,23.0900
2026-05-08 14:40:00,SGD,24.1700,25.0800,24.6600,24.8400
2026-05-08 14:40:00,CHF,39.4700,40.6700,40.1500,40.4000
2026-05-08 14:40:00,JPY,0.1909,0.2037,0.1982,0.2022
2026-05-08 14:40:00,ZAR,,,1.8720,1.9520
2026-05-08 14:40:00,SEK,,,3.3500,3.4500
2026-05-08 14:40:00,NZD,18.2100,19.0600,18.5900,18.7900
2026-05-08 14:40:00,THB,0.8452,1.0352,0.9586,0.9986
2026-05-08 14:40:00,PHP,0.4526,0.5846,,
2026-05-08 14:40:00,IDR,0.0014,0.0021,,
2026-05-08 14:40:00,EUR,36.0500,37.3900,36.6700,37.0700
2026-05-08 14:40:00,KRW,0.0196,0.0235,,
2026-05-08 14:40:00,VND,0.0010,0.0014,,
2026-05-08 14:40:00,MYR,6.9840,8.5090,,
2026-05-08 14:40:00,CNY,4.5180,4.6800,4.5900,4.6400
