Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-05-22 12:58:00,USD,31.1200,31.7900,31.4700,31.5700
2026-05-22 12:58:00,HKD,3.8660,4.0700,3.9920,4.0520
2026-05-22 12:58:00,GBP,41.1400,43.2600,42.1500,42.5500
2026-05-22 12:58:00,AUD,22.1100,22.8900,22.4000,22.6000
2026-05-22 12:58:00,CAD,22.3600,23.2700,22.7600,22.9600
2026-05-22 12:58:00,SGD,24.0700,24.9800,24.5600,24.7400
2026-05-22 12:58:00,CHF,39.2700,40.4700,39.9500,40.2000
2026-05-22 12:58:00,JPY,0.1889,0.2017,0.1962,0.2002
2026-05-22 12:58:00,ZAR,,,1.8760,1.9560
2026-05-22 12:58:00,SEK,,,3.3300,3.4300
2026-05-22 12:58:00,NZD,18.0400,18.8900,18.4200,18.6200
2026-05-22 12:58:00,THB,0.8368,1.0268,0.9502,0.9902
2026-05-22 12:58:00,PHP,0.4453,0.5773,,
2026-05-22 12:58:00,IDR,0.0014,0.0021,,
2026-05-22 12:58:00,EUR,35.8000,37.1400,36.4200,36.8200
2026-05-22 12:58:00,KRW,0.0191,0.0230,,
2026-05-22 12:58:00,VND,0.0010,0.0014,,
2026-05-22 12:58:00,MYR,6.9250,8.4500,,
2026-05-22 12:58:00,CNY,4.5370,4.6990,4.6090,4.6590
