Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-06-02 09:58:00,USD,30.9750,31.6450,31.3250,31.4250
2026-06-02 09:58:00,HKD,3.8460,4.0500,3.9720,4.0320
2026-06-02 09:58:00,GBP,41.0200,43.1400,42.0300,42.4300
2026-06-02 09:58:00,AUD,22.0600,22.8400,22.3500,22.5500
2026-06-02 09:58:00,CAD,22.1600,23.0700,22.5600,22.7600
2026-06-02 09:58:00,SGD,23.9600,24.8700,24.4500,24.6300
2026-06-02 09:58:00,CHF,39.0600,40.2600,39.7400,39.9900
2026-06-02 09:58:00,JPY,0.1872,0.2000,0.1945,0.1985
2026-06-02 09:58:00,ZAR,,,1.8820,1.9620
2026-06-02 09:58:00,SEK,,,3.3200,3.4200
2026-06-02 09:58:00,NZD,18.1100,18.9600,18.4900,18.6900
2026-06-02 09:58:00,THB,0.8344,1.0244,0.9478,0.9878
2026-06-02 09:58:00,PHP,0.4421,0.5741,,
2026-06-02 09:58:00,IDR,0.0014,0.0021,,
2026-06-02 09:58:00,EUR,35.6800,37.0200,36.3000,36.7000
2026-06-02 09:58:00,KRW,0.0190,0.0229,,
2026-06-02 09:58:00,VND,0.0010,0.0014,,
2026-06-02 09:58:00,MYR,6.8870,8.4120,,
2026-06-02 09:58:00,CNY,4.5420,4.7040,4.6140,4.6640
