Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-03-05 14:50:00,USD,31.3300,32.0000,31.6800,31.7800
2026-03-05 14:50:00,HKD,3.9020,4.1060,4.0280,4.0880
2026-03-05 14:50:00,GBP,41.1000,43.2200,42.1100,42.5100
2026-03-05 14:50:00,AUD,21.9700,22.7500,22.2600,22.4600
2026-03-05 14:50:00,CAD,22.7400,23.6500,23.1400,23.3400
2026-03-05 14:50:00,SGD,24.2800,25.1900,24.7700,24.9500
2026-03-05 14:50:00,CHF,39.8300,41.0300,40.5100,40.7600
2026-03-05 14:50:00,JPY,0.1928,0.2056,0.2001,0.2041
2026-03-05 14:50:00,ZAR,,,1.8930,1.9730
2026-03-05 14:50:00,SEK,,,3.4000,3.5000
2026-03-05 14:50:00,NZD,18.3300,19.1800,18.7100,18.9100
2026-03-05 14:50:00,THB,0.8747,1.0647,0.9881,1.0281
2026-03-05 14:50:00,PHP,0.4755,0.6075,,
2026-03-05 14:50:00,IDR,0.0015,0.0022,,
2026-03-05 14:50:00,EUR,36.0200,37.3600,36.6400,37.0400
2026-03-05 14:50:00,KRW,0.0199,0.0238,,
2026-03-05 14:50:00,VND,0.0010,0.0014,,
2026-03-05 14:50:00,MYR,7.0190,8.5440,,
2026-03-05 14:50:00,CNY,4.5030,4.6650,4.5750,4.6250
