Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-04-22 22:41:00,USD,31.1300,31.8000,31.4550,31.6050
2026-04-22 22:41:00,HKD,3.8700,4.0740,3.9910,4.0610
2026-04-22 22:41:00,GBP,41.4400,43.5600,42.3350,42.9650
2026-04-22 22:41:00,AUD,22.2000,22.9800,22.4150,22.7600
2026-04-22 22:41:00,CAD,22.6100,23.5200,22.9400,23.2700
2026-04-22 22:41:00,SGD,24.1800,25.0900,24.6500,24.8700
2026-04-22 22:41:00,CHF,39.5100,40.7100,40.1200,40.5100
2026-04-22 22:41:00,JPY,0.1889,0.2017,0.1957,0.2007
2026-04-22 22:41:00,ZAR,,,1.8730,1.9630
2026-04-22 22:41:00,SEK,,,3.3800,3.5000
2026-04-22 22:41:00,NZD,18.1700,19.0200,18.5000,18.8000
2026-04-22 22:41:00,THB,0.8503,1.0403,0.9607,1.0067
2026-04-22 22:41:00,PHP,0.4583,0.5903,,
2026-04-22 22:41:00,IDR,0.0015,0.0022,,
2026-04-22 22:41:00,EUR,36.1900,37.5300,36.7050,37.3050
2026-04-22 22:41:00,KRW,0.0196,0.0235,,
2026-04-22 22:41:00,VND,0.0009,0.0014,,
2026-04-22 22:41:00,MYR,6.9520,8.4770,,
2026-04-22 22:41:00,CNY,4.5230,4.6850,4.5900,4.6500
